reading_id,timestamp,equipment_id,bench_id,x_coord,y_coord,sensor_cu_grade,tonnage
279,2025-03-21 12:09:00,SHOVEL-03,BENCH-100,1031.57,5948.21,0.6935,98.68
280,2025-01-03 14:20:00,SHOVEL-02,BENCH-100,1412.96,5203.89,0.9149,165.31
281,2025-03-20 15:55:00,SHOVEL-03,BENCH-110,1062.28,5138.08,1.0885,115.25
282,2025-02-11 21:30:00,SHOVEL-03,BENCH-105,1313.75,5173.18,1.0417,235.06
283,2025-02-13 17:22:00,SHOVEL-03,BENCH-110,1680.75,5803.65,1.1177,124.94
284,2025-03-03 06:15:00,SHOVEL-02,BENCH-110,1298.5,5941.49,0.2598,246.98
285,2025-02-06 22:13:00,SHOVEL-03,BENCH-110,1489.0,5479.8,0.3542,175.28
286,2025-02-05 09:07:00,SHOVEL-03,BENCH-110,1543.19,5895.76,0.9887,147.07
287,2025-02-14 04:18:00,SHOVEL-01,BENCH-105,1955.31,5079.03,0.9142,237.08
288,2025-03-25 08:47:00,SHOVEL-02,BENCH-100,1202.07,5538.58,0.8805,238.61
289,2025-03-31 08:08:00,SHOVEL-01,BENCH-110,1740.89,5239.28,0.9706,88.63
290,2025-03-09 07:40:00,SHOVEL-01,BENCH-100,1100.2,5330.29,0.5719,160.31
291,2025-03-29 04:00:00,SHOVEL-03,BENCH-100,1406.91,5935.03,0.9014,229.33
292,2025-03-03 20:12:00,SHOVEL-02,BENCH-105,1285.42,5059.16,1.1899,210.68
293,2025-03-25 18:14:00,SHOVEL-03,BENCH-110,1723.12,5936.67,0.9153,235.25
294,2025-01-23 13:56:00,SHOVEL-01,BENCH-100,1997.17,5396.99,0.6672,164.22
295,2025-02-07 01:00:00,SHOVEL-02,BENCH-110,1602.78,5928.45,0.9891,136.96
296,2025-02-28 20:34:00,SHOVEL-03,BENCH-105,1889.26,5134.2,0.8297,165.72
297,2025-02-04 06:51:00,SHOVEL-01,BENCH-105,1162.49,5458.91,0.9964,123.74
298,2025-01-24 00:47:00,SHOVEL-02,BENCH-105,1567.78,5757.28,1.0686,109.83
299,2025-03-23 12:52:00,SHOVEL-02,BENCH-110,1327.93,5400.83,0.7042,96.22
300,2025-01-18 15:20:00,SHOVEL-01,BENCH-100,1260.79,5235.52,0.7691,208.14
301,2025-02-12 09:37:00,SHOVEL-03,BENCH-110,1011.44,5653.68,0.9655,197.77
302,2025-01-08 21:07:00,SHOVEL-02,BENCH-105,1159.72,5686.07,1.1759,236.93
303,2025-04-01 09:44:00,SHOVEL-01,BENCH-110,1916.13,5295.04,1.1035,184.49
304,2025-01-29 04:30:00,SHOVEL-01,BENCH-105,1747.73,5605.74,0.557,150.69
305,2025-03-12 15:48:00,SHOVEL-03,BENCH-110,1825.6,5761.86,0.525,195.66
306,2025-03-18 02:33:00,SHOVEL-02,BENCH-110,1703.77,5078.1,1.0091,175.91
307,2025-01-08 17:57:00,SHOVEL-03,BENCH-100,1572.7,5149.85,0.83,135.78
308,2025-03-08 14:07:00,SHOVEL-03,BENCH-100,1716.92,5488.83,1.4718,232.81
309,2025-02-27 01:29:00,SHOVEL-01,BENCH-110,1415.42,5563.91,0.9354,175.0
310,2025-03-28 09:46:00,SHOVEL-01,BENCH-105,1254.46,5003.02,0.9882,117.04
311,2025-01-10 01:27:00,SHOVEL-02,BENCH-110,1063.76,5994.12,0.6901,238.88
312,2025-01-09 15:02:00,SHOVEL-02,BENCH-105,1179.98,5135.43,1.4281,189.06
313,2025-03-24 13:23:00,SHOVEL-02,BENCH-105,1869.62,5906.77,1.2074,143.86
314,2025-03-29 21:55:00,SHOVEL-03,BENCH-100,1653.53,5347.77,0.5925,110.34
315,2025-03-10 12:33:00,SHOVEL-01,BENCH-110,1978.72,5834.82,0.9515,208.55
316,2025-02-08 14:43:00,SHOVEL-03,BENCH-110,1424.13,5379.28,0.5492,119.04
317,2025-02-28 11:09:00,SHOVEL-02,BENCH-100,1937.41,5725.02,0.7763,99.18
318,2025-03-26 13:39:00,SHOVEL-01,BENCH-100,1206.08,5100.9,4.646,85.71
319,2025-03-18 21:45:00,SHOVEL-01,BENCH-100,1740.54,5402.27,1.0617,119.84
320,2025-01-28 01:08:00,SHOVEL-03,BENCH-105,1234.16,5916.4,0.4239,177.94
321,2025-03-15 19:49:00,SHOVEL-03,BENCH-105,1236.9,5876.26,0.8996,247.57
322,2025-03-08 07:26:00,SHOVEL-02,BENCH-105,1060.96,5948.52,0.6649,229.55
323,2025-01-23 20:43:00,SHOVEL-02,BENCH-110,1495.62,5972.29,0.7667,240.07
324,2025-03-27 12:50:00,SHOVEL-03,BENCH-105,1696.31,5408.26,0.1714,130.98
325,2025-01-24 17:30:00,SHOVEL-01,BENCH-100,1300.74,5707.58,0.848,216.98
326,2025-01-08 17:26:00,SHOVEL-02,BENCH-110,1529.99,5388.42,1.4024,123.35
327,2025-02-12 20:05:00,SHOVEL-02,BENCH-105,1092.46,5724.58,0.6943,112.38
328,2025-02-04 12:43:00,SHOVEL-03,BENCH-110,1039.55,5072.78,1.4981,216.79
329,2025-03-17 23:42:00,SHOVEL-03,BENCH-100,1479.39,5869.47,0.8516,136.6
330,2025-01-02 06:59:00,SHOVEL-01,BENCH-110,1117.32,5999.57,0.888,161.42
331,2025-02-01 22:38:00,SHOVEL-03,BENCH-100,1396.63,5239.33,0.6628,134.67
332,2025-02-06 12:29:00,SHOVEL-03,BENCH-110,1359.26,5261.56,0.7983,167.18
333,2025-03-05 14:06:00,SHOVEL-03,BENCH-105,1761.63,5320.23,0.6803,114.53
334,2025-02-10 13:02:00,SHOVEL-03,BENCH-100,1741.25,5016.22,0.9066,174.06
335,2025-03-16 18:46:00,SHOVEL-02,BENCH-105,1152.41,5329.87,0.2746,144.57
336,2025-02-01 15:35:00,SHOVEL-03,BENCH-110,1337.56,5763.36,0.9957,163.07
337,2025-03-24 23:31:00,SHOVEL-02,BENCH-100,1732.77,5352.18,0.7346,103.79
338,2025-03-11 15:11:00,SHOVEL-03,BENCH-110,1957.24,5523.94,0.4359,222.64
339,2025-01-10 21:03:00,SHOVEL-01,BENCH-105,1137.49,5630.7,0.7125,91.55
340,2025-01-20 00:13:00,SHOVEL-03,BENCH-105,1373.2,5617.84,1.1856,193.35
341,2025-03-20 15:42:00,SHOVEL-02,BENCH-100,1006.61,5551.64,0.9401,82.01
342,2025-03-09 23:17:00,SHOVEL-03,BENCH-105,1017.14,5813.16,0.758,194.59
343,2025-01-23 03:58:00,SHOVEL-01,BENCH-110,1148.9,5191.93,0.6015,169.5
344,2025-02-15 08:50:00,SHOVEL-02,BENCH-100,1373.05,5406.03,0.7599,176.05
345,2025-03-31 07:19:00,SHOVEL-03,BENCH-100,1653.74,5858.22,1.0633,209.13
346,2025-01-12 12:24:00,SHOVEL-02,BENCH-110,1476.01,5636.75,0.8525,199.48
347,2025-01-11 15:54:00,SHOVEL-02,BENCH-110,1784.38,5565.86,0.629,225.85
348,2025-01-13 16:58:00,SHOVEL-01,BENCH-100,1211.42,5868.12,0.9735,230.88
349,2025-03-02 08:02:00,SHOVEL-01,BENCH-110,1925.58,5899.31,0.8314,
350,2025-01-05 05:59:00,SHOVEL-02,BENCH-100,1961.47,5587.04,1.0662,207.88
351,2025-02-20 02:19:00,SHOVEL-01,BENCH-110,1240.47,5834.65,0.8032,146.16
352,2025-03-11 10:24:00,SHOVEL-03,BENCH-100,1790.5,5689.31,0.5612,93.33
353,2025-02-14 01:06:00,SHOVEL-02,BENCH-100,1838.67,5340.59,0.5093,210.73
354,2025-03-18 12:49:00,SHOVEL-02,BENCH-100,1634.12,5783.55,0.6703,156.59
355,2025-01-30 11:35:00,SHOVEL-02,BENCH-105,1185.74,5585.88,0.4652,144.61
356,2025-03-21 09:51:00,SHOVEL-01,BENCH-110,1073.51,5267.97,0.895,144.6
357,2025-03-23 04:47:00,SHOVEL-02,BENCH-105,1360.7,5091.52,0.7457,240.3
358,2025-02-26 11:48:00,SHOVEL-02,BENCH-100,1132.51,5187.39,0.9289,156.3
359,2025-03-13 16:26:00,SHOVEL-01,BENCH-100,1089.62,5554.22,0.8906,181.48
360,2025-02-11 12:00:00,SHOVEL-02,BENCH-105,1387.8,5084.7,0.7545,233.19
361,2025-02-01 18:33:00,SHOVEL-01,BENCH-110,1380.73,5138.84,0.7901,131.19
362,2025-03-05 04:04:00,SHOVEL-01,BENCH-105,1275.96,5299.75,0.5724,213.05
363,2025-02-16 08:15:00,SHOVEL-03,BENCH-110,1495.8,5616.67,0.878,157.84
364,2025-01-18 09:00:00,SHOVEL-02,BENCH-105,1841.61,5379.89,0.8824,226.57
365,2025-02-26 10:27:00,SHOVEL-03,BENCH-110,1136.12,5320.67,0.6528,241.04
366,2025-01-26 15:20:00,SHOVEL-01,BENCH-105,1968.73,5291.45,0.8207,198.14
367,2025-03-04 18:50:00,SHOVEL-01,BENCH-105,1376.06,5816.49,0.8159,146.8
368,2025-01-15 18:12:00,SHOVEL-03,BENCH-110,1179.93,5767.62,1.1451,84.58
369,2025-03-01 22:13:00,SHOVEL-02,BENCH-105,1831.28,5069.16,0.9926,224.12
370,2025-02-22 21:31:00,SHOVEL-01,BENCH-110,1302.83,5252.68,1.3475,106.2
371,2025-02-24 12:04:00,SHOVEL-02,BENCH-110,1479.23,5400.81,0.2874,166.12
372,2025-03-30 13:34:00,SHOVEL-01,BENCH-105,1701.63,5812.3,0.6959,180.95
373,2025-01-11 03:49:00,SHOVEL-01,BENCH-110,1664.69,5166.34,0.9214,184.16
374,2025-03-14 20:43:00,SHOVEL-03,BENCH-105,1966.81,5331.6,0.8363,215.36
375,2025-01-14 00:06:00,SHOVEL-02,BENCH-100,1510.68,5518.8,0.5846,178.69
376,2025-03-15 07:28:00,SHOVEL-02,BENCH-105,1463.06,5679.56,0.5111,197.37
377,2025-01-20 11:01:00,SHOVEL-02,BENCH-100,1295.43,5920.55,0.6903,94.6
378,2025-01-19 11:19:00,SHOVEL-02,BENCH-105,1784.27,5521.11,0.8232,139.21
379,2025-01-13 14:46:00,SHOVEL-03,BENCH-105,1318.91,5300.26,0.9881,217.73
380,2025-01-15 00:54:00,SHOVEL-02,BENCH-110,1109.36,5800.05,0.6914,238.09
381,2025-02-01 16:11:00,SHOVEL-03,BENCH-100,1330.99,5426.37,0.7159,158.55
382,2025-02-21 20:11:00,SHOVEL-01,BENCH-110,1657.31,5395.58,1.4823,205.36
383,2025-01-26 14:37:00,SHOVEL-02,BENCH-105,1004.45,5214.8,1.0811,127.32
384,2025-04-01 02:36:00,SHOVEL-01,BENCH-110,1186.96,5325.98,0.9829,157.78
385,2025-02-03 21:55:00,SHOVEL-02,BENCH-110,1965.92,5313.4,0.8383,146.07
386,2025-02-20 18:07:00,SHOVEL-02,BENCH-105,1845.52,5617.36,0.9819,218.34
387,2025-04-01 09:58:00,SHOVEL-03,BENCH-110,1084.75,5133.95,1.0859,100.04
388,2025-02-09 03:11:00,SHOVEL-02,BENCH-110,1141.36,5388.46,0.8798,181.39
389,2025-03-15 12:27:00,SHOVEL-01,BENCH-105,1635.5,5693.43,0.6484,189.69
390,2025-01-23 17:10:00,SHOVEL-02,BENCH-105,1140.3,5314.58,0.881,156.67
391,2025-01-07 11:00:00,SHOVEL-02,BENCH-100,1195.13,5383.94,0.7876,175.47
392,2025-03-25 15:26:00,SHOVEL-03,BENCH-105,1415.63,5839.89,0.9939,163.08
393,2025-01-11 18:01:00,SHOVEL-01,BENCH-105,1032.7,5224.84,1.0764,129.07
394,2025-02-28 18:47:00,SHOVEL-02,BENCH-110,1510.81,5572.71,1.0952,125.54
395,2025-03-11 11:34:00,SHOVEL-01,BENCH-110,1441.37,5218.54,0.6996,152.28
396,2025-03-25 07:19:00,SHOVEL-01,BENCH-105,1262.82,5862.2,0.974,94.79
397,2025-01-16 07:13:00,SHOVEL-03,BENCH-110,1689.13,5861.05,0.8158,183.74
398,2025-02-24 05:39:00,SHOVEL-01,BENCH-100,1813.53,5805.44,0.664,176.91
399,2025-03-10 08:38:00,SHOVEL-03,BENCH-100,1323.65,5704.05,0.8946,129.19
400,2025-02-04 16:57:00,SHOVEL-03,BENCH-100,1135.59,5750.09,0.8595,149.97
401,2025-01-08 08:55:00,SHOVEL-03,BENCH-100,1701.43,5132.69,1.0433,104.86
402,2025-02-11 07:48:00,SHOVEL-03,BENCH-105,1489.46,5577.43,0.837,125.68
403,2025-02-23 12:28:00,SHOVEL-01,BENCH-110,1794.6,5768.88,0.7166,148.48
404,2025-02-05 22:59:00,SHOVEL-02,BENCH-105,1950.25,5327.29,0.8672,80.42
405,2025-01-12 23:29:00,SHOVEL-03,BENCH-110,1697.29,5850.11,1.0924,215.27
406,2025-02-20 06:27:00,SHOVEL-01,BENCH-105,1268.54,5828.34,0.7681,137.42
407,2025-03-15 04:36:00,SHOVEL-02,BENCH-105,1894.15,5762.25,1.2275,87.81
408,2025-03-22 14:01:00,SHOVEL-01,BENCH-100,1441.29,5000.68,0.9891,242.87
409,2025-01-26 22:58:00,SHOVEL-01,BENCH-110,1301.87,5874.42,0.9879,229.02
410,2025-01-12 20:23:00,SHOVEL-02,BENCH-100,1371.84,5903.8,0.9558,108.14
411,2025-02-20 20:19:00,SHOVEL-03,BENCH-110,1755.23,5429.23,0.8334,95.5
412,2025-01-13 00:13:00,SHOVEL-02,BENCH-100,1132.7,5226.19,1.3957,195.6
413,2025-01-02 00:44:00,SHOVEL-02,BENCH-100,1988.15,5422.31,0.8549,102.47
414,2025-01-10 07:24:00,SHOVEL-01,BENCH-110,1805.96,5103.2,1.2031,142.49
415,2025-02-08 04:24:00,SHOVEL-01,BENCH-110,1992.94,5142.85,0.7224,170.19
416,2025-01-02 19:41:00,SHOVEL-01,BENCH-105,1351.19,5213.06,0.4404,207.21
417,2025-02-22 19:43:00,SHOVEL-02,BENCH-100,1086.69,5100.47,0.5375,207.92
418,2025-03-17 23:24:00,SHOVEL-02,BENCH-105,1314.5,5139.83,0.8601,127.08
419,2025-01-11 07:35:00,SHOVEL-03,BENCH-110,1721.18,5284.92,1.1578,240.02
420,2025-01-04 21:56:00,SHOVEL-02,BENCH-100,1517.75,5509.52,1.079,207.13
421,2025-02-07 20:03:00,SHOVEL-01,BENCH-105,1385.89,5241.08,0.8916,188.47
422,2025-01-10 16:56:00,SHOVEL-01,BENCH-105,1933.92,5131.98,0.5999,226.34
423,2025-03-14 13:23:00,SHOVEL-03,BENCH-110,1172.77,5471.01,0.931,247.85
424,2025-01-10 00:37:00,SHOVEL-01,BENCH-100,1262.19,5039.83,1.1187,90.28
425,2025-02-20 16:18:00,SHOVEL-03,BENCH-110,1501.05,5415.43,0.6481,199.31
426,2025-01-11 20:34:00,SHOVEL-03,BENCH-110,1152.68,5083.6,0.6498,93.43
427,2025-01-27 04:34:00,SHOVEL-02,BENCH-105,1586.44,5763.22,0.7858,190.47
428,2025-03-24 02:19:00,SHOVEL-03,BENCH-105,1729.96,5846.47,1.1595,89.84
429,2025-01-12 13:07:00,SHOVEL-02,BENCH-110,1608.83,5309.29,0.6796,206.09
430,2025-01-23 03:00:00,SHOVEL-03,BENCH-100,1701.5,5163.83,0.7626,242.01
431,2025-03-08 16:50:00,SHOVEL-03,BENCH-105,1166.96,5126.93,0.7795,212.79
432,2025-02-04 23:56:00,SHOVEL-01,BENCH-100,1335.01,5429.32,1.3805,169.06
433,2025-02-03 22:36:00,SHOVEL-03,BENCH-100,1496.15,5510.78,0.6658,89.42
434,2025-03-14 05:23:00,SHOVEL-01,BENCH-105,1773.33,5894.27,0.9482,194.6
435,2025-01-15 07:47:00,SHOVEL-03,BENCH-100,1044.04,5862.93,1.1755,121.57
436,2025-03-02 11:24:00,SHOVEL-01,BENCH-100,1931.16,5857.49,0.7419,173.99
437,2025-03-25 13:14:00,SHOVEL-02,BENCH-100,1416.26,5720.29,0.4467,126.11
438,2025-01-10 18:23:00,SHOVEL-01,BENCH-110,1673.33,5052.67,0.9853,117.94
439,2025-03-08 01:25:00,SHOVEL-01,BENCH-105,1866.03,5773.53,0.7385,132.82
440,2025-01-12 17:29:00,SHOVEL-01,BENCH-105,1200.67,5563.81,0.941,131.66
441,2025-03-21 07:29:00,SHOVEL-02,BENCH-110,1971.86,5997.79,1.4393,211.9
442,2025-03-11 07:09:00,SHOVEL-01,BENCH-105,1023.91,5541.55,0.8112,188.11
443,2025-03-30 00:21:00,SHOVEL-01,BENCH-110,1376.27,5738.08,1.1682,132.28
444,2025-01-27 16:15:00,SHOVEL-02,BENCH-105,1961.19,5972.56,0.9672,104.2
445,2025-02-05 02:02:00,SHOVEL-01,BENCH-110,1413.06,5895.58,1.0864,157.94
446,2025-01-11 18:06:00,SHOVEL-03,BENCH-100,1637.22,5394.35,1.0957,180.62
447,2025-01-08 13:42:00,SHOVEL-01,BENCH-100,1291.68,5850.91,1.2102,237.43
448,2025-02-20 22:53:00,SHOVEL-03,BENCH-105,1318.06,5271.96,1.2474,92.7
449,2025-01-26 04:49:00,SHOVEL-03,BENCH-100,1155.41,5164.37,0.82,159.23
450,2025-02-22 03:34:00,SHOVEL-02,BENCH-100,1451.92,5463.35,1.0863,224.92
451,2025-01-12 05:51:00,SHOVEL-03,BENCH-105,1826.39,5696.88,0.9107,86.86
452,2025-02-11 04:05:00,SHOVEL-03,BENCH-100,1968.4,5396.24,0.9595,88.32
453,2025-02-08 08:52:00,SHOVEL-01,BENCH-100,1952.1,5854.6,0.9015,174.51
454,2025-03-12 07:06:00,SHOVEL-02,BENCH-100,1803.9,5139.79,0.5697,82.03
455,2025-01-29 04:12:00,SHOVEL-02,BENCH-105,1686.29,5937.57,1.1844,94.29
456,2025-03-17 08:58:00,SHOVEL-01,BENCH-100,1997.16,5197.75,0.7906,189.82
457,2025-01-17 02:57:00,SHOVEL-02,BENCH-100,1042.7,5460.99,1.0385,108.56
458,2025-03-15 13:52:00,SHOVEL-03,BENCH-105,1496.13,5382.73,0.8485,152.53
459,2025-02-15 06:58:00,SHOVEL-01,BENCH-105,1279.85,5883.42,1.0169,85.89
460,2025-03-21 19:15:00,SHOVEL-03,BENCH-105,1498.89,5882.78,0.7539,161.44
461,2025-01-12 08:24:00,SHOVEL-01,BENCH-105,1199.46,5884.65,1.0363,169.39
462,2025-03-22 17:50:00,SHOVEL-01,BENCH-105,1781.92,5359.11,0.8272,172.57
463,2025-03-04 11:58:00,SHOVEL-03,BENCH-110,1321.6,5270.44,1.0269,84.43
464,2025-03-18 07:01:00,SHOVEL-02,BENCH-100,1808.65,5471.68,0.7404,140.76
465,2025-03-16 07:10:00,SHOVEL-01,BENCH-100,1656.86,5266.53,1.2361,218.77
466,2025-01-08 07:36:00,SHOVEL-02,BENCH-105,1935.21,5991.54,0.8617,109.53
467,2025-01-31 18:20:00,SHOVEL-03,BENCH-110,1358.78,5591.56,0.3121,199.59
468,2025-02-15 18:36:00,SHOVEL-01,BENCH-110,1948.37,5836.7,0.9198,217.77
469,2025-03-05 17:19:00,SHOVEL-01,BENCH-105,1037.96,5056.17,0.6514,182.28
470,2025-01-03 16:30:00,SHOVEL-01,BENCH-105,1917.9,5201.46,0.8658,102.18
471,2025-01-23 10:03:00,SHOVEL-01,BENCH-100,1586.61,5917.22,0.5997,211.64
472,2025-03-09 11:04:00,SHOVEL-02,BENCH-110,1941.92,5395.6,1.0046,97.18
473,2025-02-08 10:08:00,SHOVEL-01,BENCH-110,1948.69,5791.84,1.2261,243.31
474,2025-03-25 10:11:00,SHOVEL-03,BENCH-110,1693.56,5928.85,0.4133,213.79
475,2025-01-29 21:37:00,SHOVEL-01,BENCH-105,1306.82,5688.5,0.8581,101.65
476,2025-01-01 22:36:00,SHOVEL-02,BENCH-110,1032.38,5602.39,0.8179,236.58
477,2025-03-20 07:40:00,SHOVEL-03,BENCH-100,1936.69,5140.64,0.6526,206.71
478,2025-01-31 11:20:00,SHOVEL-01,BENCH-110,1885.32,5088.73,0.9188,200.52
479,2025-03-23 23:56:00,SHOVEL-02,BENCH-105,1011.4,5209.68,0.9722,197.84
480,2025-02-14 08:50:00,SHOVEL-01,BENCH-110,1001.28,5385.94,1.0283,204.54
481,2025-01-22 13:31:00,SHOVEL-02,BENCH-105,1546.02,5101.43,1.117,161.51
482,2025-03-15 20:48:00,SHOVEL-03,BENCH-100,1162.66,5073.71,0.9559,223.78
483,2025-02-07 00:20:00,SHOVEL-02,BENCH-100,1074.2,5170.11,0.9428,143.83
484,2025-01-10 17:57:00,SHOVEL-01,BENCH-105,1594.03,5613.64,0.825,162.07
485,2025-01-04 13:41:00,SHOVEL-01,BENCH-110,1889.75,5157.1,0.7255,97.21
486,2025-01-27 06:26:00,SHOVEL-03,BENCH-110,1722.04,5729.97,0.8275,125.1
487,2025-02-06 09:15:00,SHOVEL-01,BENCH-100,1392.9,5549.66,1.008,163.46
488,2025-01-07 11:00:00,SHOVEL-02,BENCH-100,1294.55,5662.02,0.5873,182.04
489,2025-01-26 03:01:00,SHOVEL-01,BENCH-100,1638.19,5977.06,0.543,160.51
490,2025-01-15 09:50:00,SHOVEL-02,BENCH-105,1489.1,5661.04,0.5149,95.49
491,2025-03-11 12:11:00,SHOVEL-02,BENCH-105,1369.4,5445.78,1.0805,124.76
492,2025-03-01 08:14:00,SHOVEL-02,BENCH-110,1061.64,5752.24,0.6044,193.47
493,2025-01-11 21:22:00,SHOVEL-03,BENCH-105,1970.71,5589.73,0.7564,174.11
494,2025-02-19 16:26:00,SHOVEL-03,BENCH-110,1866.89,5474.82,1.296,229.88
495,2025-03-02 09:05:00,SHOVEL-02,BENCH-110,1034.73,5571.22,0.7969,167.86
496,2025-03-15 21:39:00,SHOVEL-01,BENCH-100,1949.25,5449.04,0.7388,241.34
497,2025-01-22 06:51:00,SHOVEL-01,BENCH-100,1042.68,5078.37,0.7336,196.13
498,2025-01-26 20:09:00,SHOVEL-03,BENCH-105,1319.75,5727.1,0.5771,217.25
499,2025-01-12 12:35:00,SHOVEL-02,BENCH-110,1326.13,5276.2,1.3507,157.89
500,2025-01-02 22:39:00,SHOVEL-03,BENCH-110,1781.69,5112.52,0.753,105.44
501,2025-03-14 18:37:00,SHOVEL-01,BENCH-100,1562.68,5100.99,1.2738,128.64
502,2025-03-10 11:56:00,SHOVEL-02,BENCH-105,1383.04,5485.58,0.8132,183.52
503,2025-01-05 05:17:00,SHOVEL-02,BENCH-100,1618.24,5680.81,1.056,148.29
504,2025-02-20 10:44:00,SHOVEL-01,BENCH-100,1745.75,5920.83,1.1246,232.5
505,2025-01-03 10:52:00,SHOVEL-02,BENCH-105,1280.35,5491.62,1.0696,198.35
506,2025-01-13 07:08:00,SHOVEL-02,BENCH-110,1443.11,5825.82,1.1952,125.8
507,2025-02-23 19:41:00,SHOVEL-01,BENCH-100,1441.72,5913.43,1.3137,149.22
508,2025-03-04 16:55:00,SHOVEL-02,BENCH-100,1515.27,5158.97,1.2998,132.89
509,2025-03-06 12:08:00,SHOVEL-03,BENCH-110,1028.95,5192.76,0.6484,221.6
510,2025-01-08 07:02:00,SHOVEL-02,BENCH-100,1918.03,5704.63,0.8038,126.58
511,2025-03-01 16:25:00,SHOVEL-03,BENCH-100,1681.17,5241.94,0.9348,163.09
512,2025-02-27 05:55:00,SHOVEL-02,BENCH-110,1551.33,5344.25,1.0153,222.4
513,2025-02-03 23:53:00,SHOVEL-03,BENCH-100,1285.07,5386.57,1.3168,107.69
514,2025-03-15 06:54:00,SHOVEL-01,BENCH-110,1225.11,5206.73,0.8691,190.77
515,2025-03-07 00:55:00,SHOVEL-03,BENCH-100,1474.1,5132.31,0.9216,109.44
516,2025-01-02 07:16:00,SHOVEL-03,BENCH-105,1712.74,5709.37,0.6522,126.81
517,2025-02-18 11:29:00,SHOVEL-02,BENCH-100,1466.7,5677.2,1.0016,220.13
518,2025-02-20 18:06:00,SHOVEL-01,BENCH-110,1999.43,5966.49,0.8551,222.69
519,2025-03-13 20:38:00,SHOVEL-03,BENCH-105,1298.48,5108.1,0.4264,90.85
520,2025-02-05 20:20:00,SHOVEL-02,BENCH-105,1656.12,5952.19,0.9899,190.75
521,2025-01-25 04:33:00,SHOVEL-01,BENCH-100,1805.43,5802.36,1.2343,182.01
522,2025-03-26 10:43:00,SHOVEL-01,BENCH-110,1025.46,5497.37,1.1166,130.25
523,2025-02-23 12:24:00,SHOVEL-03,BENCH-100,1583.02,5994.75,0.8775,218.72
524,2025-02-13 23:45:00,SHOVEL-01,BENCH-110,1534.64,5784.9,0.887,234.11
525,2025-03-27 11:32:00,SHOVEL-02,BENCH-100,1840.64,5876.49,1.3295,110.79
526,2025-01-13 15:08:00,SHOVEL-03,BENCH-105,1725.19,5559.03,0.7253,235.15
527,2025-03-29 10:41:00,SHOVEL-01,BENCH-100,1355.28,5744.21,0.9944,132.2
528,2025-02-12 11:16:00,SHOVEL-03,BENCH-105,1463.76,5117.78,0.6587,89.13
529,2025-03-23 18:37:00,SHOVEL-03,BENCH-100,1472.22,5194.54,0.9374,100.37
530,2025-03-29 12:33:00,SHOVEL-02,BENCH-105,1054.06,5854.24,0.9563,103.35
531,2025-01-26 10:26:00,SHOVEL-03,BENCH-105,1143.22,5862.39,0.815,110.66
532,2025-01-11 15:21:00,SHOVEL-03,BENCH-100,1313.41,5058.01,0.998,156.85
533,2025-01-27 05:36:00,SHOVEL-01,BENCH-105,1785.21,5779.75,0.6698,102.0
534,2025-02-25 20:27:00,SHOVEL-02,BENCH-105,1965.33,5383.32,0.6192,86.41
535,2025-01-26 23:23:00,SHOVEL-01,BENCH-105,1756.85,5531.03,0.7608,83.05
536,2025-01-01 20:46:00,SHOVEL-01,BENCH-100,1693.52,5344.35,0.8764,101.92
537,2025-02-19 16:37:00,SHOVEL-02,BENCH-100,1065.29,5045.72,0.7666,241.24
538,2025-02-28 23:33:00,SHOVEL-03,BENCH-110,1337.84,5887.97,1.0596,249.23
539,2025-02-13 15:22:00,SHOVEL-01,BENCH-100,1948.08,5918.21,0.4266,148.58
540,2025-01-30 07:46:00,SHOVEL-01,BENCH-100,1734.08,5589.69,1.2932,108.73
541,2025-02-16 22:41:00,SHOVEL-01,BENCH-105,1876.54,5255.79,0.7349,170.9
542,2025-01-07 19:03:00,SHOVEL-03,BENCH-100,1653.57,5019.74,0.9357,197.26
543,2025-02-23 14:24:00,SHOVEL-01,BENCH-110,1252.74,5701.87,0.9799,114.93
544,2025-03-29 20:00:00,SHOVEL-02,BENCH-105,1661.66,5662.48,1.1267,125.9
545,2025-03-19 22:08:00,SHOVEL-02,BENCH-100,1511.58,5617.7,0.7695,128.06
546,2025-01-14 15:12:00,SHOVEL-03,BENCH-100,1777.96,5831.5,0.8291,245.43
547,2025-02-15 22:26:00,SHOVEL-02,BENCH-100,1039.41,5496.35,1.0361,115.31
548,2025-03-03 10:15:00,SHOVEL-01,BENCH-100,1671.63,5906.88,1.0267,221.99
549,2025-03-27 15:09:00,SHOVEL-01,BENCH-110,1075.05,5723.58,0.7098,233.81
550,2025-03-24 07:29:00,SHOVEL-02,BENCH-105,1464.28,5099.81,1.1068,109.7
551,2025-01-06 09:23:00,SHOVEL-03,BENCH-105,1426.0,5115.9,0.8678,224.71
552,2025-01-06 00:54:00,SHOVEL-01,BENCH-110,1647.2,5328.66,1.3609,232.07
553,2025-03-21 08:56:00,SHOVEL-03,BENCH-100,1372.62,5342.72,1.0439,99.35
554,2025-02-21 14:17:00,SHOVEL-02,BENCH-110,1850.67,5799.9,0.9189,190.3
555,2025-01-22 03:08:00,SHOVEL-03,BENCH-110,1058.65,5942.47,0.8472,107.1
556,2025-02-23 18:30:00,SHOVEL-03,BENCH-110,1438.16,5611.32,0.8197,212.46
557,2025-03-20 00:55:00,SHOVEL-03,BENCH-110,1973.44,5130.66,1.1072,236.47
